,event_id,user_id,user_code,plan_date,close_date,customer_id,region_name,region_code,deal_id,description,close_comment
1930,48193.0,2.0,,2021-08-27,2021-08-27,1316.0,Тамбовская область,68.0,5659.0,Выявление потребности в технике,"27.08.2021 Обсудили текущее положение дел. Клиенту звонил РАЛ и предлагал через них оформить импортные трактора. Обсудили список документов, который от нас потребуется. Пока пробуем оформить через них."
1931,48192.0,2.0,,2021-08-27,2021-08-27,2747.0,Тамбовская область,68.0,5634.0,Приобретение трактора 150 л.с. Обсуждение деталей,27.08.2021 Клиент пока не готов вернуться к переговорам. Урожай по зерновым вышел не очень и ураганом повалило около 200Га подсолнечника. Перенесли переговроы на конец сентября.
1932,48191.0,2.0,,2021-08-31,2021-08-31,827.0,Тамбовская область,68.0,4918.0,Планирование демопоказа Трактор и посевной комплекс,31.08.2021 Клиент осмотрел трактор перед отгрузкой. Обсудили планы на этот сезон. Планируют классический глубокорыхлитель и роторный комбайн.
1933,48190.0,2.0,,2021-08-26,2021-08-26,4945.0,Тамбовская область,68.0,5823.0,Планирование демопоказа Трактор и посевной комплекс,26.08.2021 Есть планы по приобретению трактора 7ой серии. В конкурентах MF 7722. Договорились вернуться к обсуждению в середине сентября.
1934,48189.0,2.0,,2021-08-26,2021-08-26,4840.0,Тамбовская область,68.0,4021.0,Планирование демопоказа Трактор и посевной комплекс,"26.08.2021 Клиент сказал, что проработает этот вопрос с бакном. В принципе он подал уже документы и банк обещал одобрение до середины сентября. Поэтому можем рассчитывать на отгрузку в 3м квартале."
1935,48188.0,27.0,,2021-09-03,2021-09-10,59.0,Липецкая область,48.0,5822.0,Обсудить потребность в тракторе,Клиент рассматривает обновить осенью трактора 350 л.с. в количестве 2-3 ед.
1936,48187.0,13.0,,2021-09-08,2021-09-10,2740.0,Воронежская область,36.0,,Потребность в посевном оборудовании. Обсуждение.,"Встретиться познакомиться не удалось. По телефону разговаривал с директором, проявлял интерес к самоходным опрыскивателям и трактору 310 л.с. Коммерческие предложения выслал на почту директора."
1937,48186.0,13.0,,2021-09-08,2021-09-10,2722.0,Воронежская область,36.0,,Приобретение трактора 150 л.с. Обсуждение деталей,"В офисе директора не было. По телефону сказал, что пользуются Jonh Deere. Планов по обновлению парка нет."
1938,48185.0,13.0,,2021-09-08,2021-09-10,2725.0,Воронежская область,36.0,,Приобретение трактора 150 л.с. Обсуждение деталей,"Директора не было в офисе, по телефону было сказано, что предпочитают технику отечественного производителя, денег нет, и вообще ничего сейчас не интересует."
1939,48184.0,13.0,,2021-09-08,2021-09-10,4595.0,Воронежская область,36.0,,Приобретение трактора 150 л.с. Обсуждение деталей,"Приехал в офис, никого из руководства КФХ на месте не застал. По телефону также не дозвонился."
1940,48183.0,13.0,,2021-09-08,2021-09-10,4599.0,Воронежская область,36.0,,Обсуждение предложения по сеялкам,"Директора Михаила Николаевича в офисе не было. Созванивались по телефону, на данный момент интереса к технике нет. Много работы, предложил созвониться после уборки урожая, через месяц, в начале октября."
1941,48182.0,2.0,,2021-08-26,2021-08-26,1209.0,Тамбовская область,68.0,4950.0,Обсуждение предложения по сеялкам,26.08.2021 Основной конкурент JD 6155M. Цена с навигацией 120 000 Евро. Провел еще раз презентацию со сравнением. Клиент взял паузу. Решение будет в течении недели.
1942,48181.0,2.0,,2021-08-20,2021-08-20,4742.0,Тамбовская область,68.0,5821.0,Обсудить потребность в тракторе,"20.08.2021 Нужен комбайн 8й серии из наличия на кукурузу и сою. JD предлагает S780 после демо. Цена 45 млн. руб. с 3мя жатками(флекс, подсолнечник, кукуруза ."
1943,48180.0,2.0,,2021-08-27,2021-08-27,3453.0,Тамбовская область,68.0,5820.0,Обсудить потребность в тракторе,"27.08.2021 Есть планы по покупке 1-2 тракторов 120-140 л.с. В конкурентах JD 6135B цена 73000 USD. Ориентируется в первую очередь на него, т.к. в парке 2 трактора и комбайн этой марки. Провел презентацию, передал КП. КЛиент думает."
1944,48179.0,6.0,,2021-09-01,2021-09-01,632.0,Липецкая область,48.0,5030.0,Обсуждение условий сделки,Встреча с клиентом у него на базе. Потребность в сеялке остается актуальной. Сказал что приедет посмотреть и постарается оплатить до НГ.
1945,48178.0,6.0,,2021-09-01,2021-09-01,904.0,Липецкая область,48.0,5818.0,Потребность в посевном оборудовании. Обсуждение.,Есть у клиента потребность в тракторе 180-213лс. Проговорили с клиентом о тракторе о определились на покупке трактора NH 7040 . Забрал  КП и завтра отдаст в сбербанк для оформления в кредит.
1946,48168.0,37.0,,2021-09-08,2021-09-08,4717.0,Рязанская область,62.0,4721.0,Выяснить потребность в технике,Встреча с клиентом подписание документов передача ПСМ подписание Акта приема передачи.
1947,48167.0,27.0,,2021-09-07,2021-09-09,25.0,Липецкая область,48.0,5817.0,Планирование демопоказа Трактор и посевной комплекс,"Клиент выбирает комбайн между нами и КЛААС Тукано 580 за 21,6 млн.р. с жаткой 9 м. Клиенту сброшено кп и расчеты по лизингу."
1948,48166.0,27.0,,2021-09-09,2021-09-09,141.0,Липецкая область,48.0,5816.0,Обсуждение условий сделки,"Сегодня была встреча у нас в офисе с Пер и его переводчиком. Клиент подтвердил намерение о приобретении 5 ед. тракторов CASE PUMA 155. Клиент в понедельник скажет о доп.опциях на трактора. Также был приглашен на тест драйв на трактор Оптион 300, сказал от него поедет Чернов Сергей. Также клиент заинтересовался продукцией NAGRO."
1949,48165.0,27.0,,2021-09-08,2021-09-09,65.0,Липецкая область,48.0,5815.0,Обсуждение предложения по сеялкам,"Совместно с Поповым Романом встречались с директором и гл.инженером хоз-ва. Клиент очень заинтересовался NAGRO РУКАС,  договорились после возвращения клиента из отпуска 30 сентября, поедим на завод НАГРО в Подольск с 5-7 октября."
1950,48164.0,32.0,,2021-09-06,2021-09-09,,,0.0,,Встреча по трактору,Проведена работа в офисе.
1951,48163.0,32.0,,2021-09-06,2021-09-09,4774.0,Воронежская область,36.0,3398.0,Обсуждение предложения по сеялкам,"Проведена встреча с руководителем хозяйства, ввели в эксплуатацию трактор. Клиент машиной доволен."
1952,48162.0,13.0,,2021-09-08,2021-09-10,2726.0,Воронежская область,36.0,,Встреча по трактору,"Директор на карантине лежит стационарно в больнице. Возможности встретиться не было, беседовали по телефону, пока необходимости в обновлении парка техники нету."
1953,48161.0,13.0,,2021-09-08,2021-09-10,2738.0,Воронежская область,36.0,,Приобретение трактора 150 л.с. Обсуждение деталей,"Директор во встрече отказал. По телефонному разговору сообщил, что ни в чём не нуждается и попросил не беспокоить."
1954,48160.0,13.0,,2021-09-08,2021-09-10,2734.0,Воронежская область,36.0,,Обсуждение условий сделки,"Со слов директора, планов по обновлению техники нет. Используют отечественную технику."
1955,48159.0,27.0,,2021-09-06,2021-09-07,5155.0,Липецкая область,48.0,5651.0,Обсуждение условий сделки,Клиент оплатил 10% согласно договора.
1956,48158.0,27.0,,2021-09-01,2021-09-07,5155.0,Липецкая область,48.0,5651.0,Выявление потребности в технике,"Демо показ прошел отлично, клиент будет брать"
1957,48157.0,14.0,,2021-09-07,2021-09-13,3136.0,Воронежская область,36.0,5581.0,Выяснить потребность в технике,Проговорил с клиентом. Клиент планирует приобретение трактора 340л.с. в аренду на год с правом выкупа для меньшей финансовой нагрузки.
1958,48156.0,14.0,,2021-09-07,2021-09-13,2214.0,Воронежская область,36.0,5750.0,Акция по продвижению оборудования. Обсуждение с клиентом,Запустили жатку в работу. Из за трудности транспортировки клиент просит предоставить подменную тележку пока не приехала родная
1959,48155.0,3.0,,2021-09-03,2021-09-03,4964.0,Пензенская область,58.0,5807.0,Потребность в посевном оборудовании. Обсуждение.,"Встреча с Мурзовым, выявлена потребность в жатке для уборки сои, проведена презентация, сделано коммерческое предложение. Так как нет уверенности в качестве уборки данным агрегатом, договорились о проведении демл-показа."
1960,48154.0,33.0,,2021-08-23,2021-08-23,4670.0,Тамбовская область,68.0,,Планирование демопоказа Трактор и посевной комплекс,"В настоящий момент до конца не ясна ситуация с урожаем и ценами на него, планированием бюджета не занимались"
1961,48153.0,33.0,,2021-08-23,2021-08-23,1207.0,Тамбовская область,68.0,,Акция по продвижению оборудования. Обсуждение с клиентом,СИ произвели загрузку Полесье по трейд ин
1962,48152.0,33.0,,2021-08-20,2021-08-20,1201.0,Тамбовская область,68.0,,Обсудить потребность в тракторе,"Руководитель пояснил, что техникой укомплектованы сверх нормы, потребности отсутствуют"
1963,48151.0,24.0,,2021-09-07,2021-09-07,126.0,Липецкая область,48.0,5804.0,Выявление потребности в технике,"встреча с Сапельниковым Д.В. На 2022г планируют покупку 5 ед тракторов 7-й серии. При покупке тракторов французы планируют в трейд ин отдать нелеквидные запчасти со своего склада, поэтому тот кто заберет запчасти, того трактора будут в приоритете к покупке. Так же Молот дал им на демо трактор Вальтра Т234. Демили с прицепным опрыскивателем Амазон 11м3 и 7м дискатором Катрос. Сапельников особо отметил экономичность данного трактора ( по сравнению с Р210 практически в два раза экономичнее), плюс освещение лучше, кабина по обзорности понравилась. Ну соответственно озвучили условия работы и покупки техники у нас . Молот сказали, что все условия повторят."
1964,48150.0,13.0,,2021-09-07,2021-09-07,2485.0,Воронежская область,36.0,,Почвообработка. Переговоры с генеральным и главным инженером,"Общался с директором. Пока планов менять технику нету, но возможно будут менять отечественную типа МТЗ, интересен трактор Puma 210."
1965,48149.0,13.0,,2021-09-07,2021-09-07,2490.0,Воронежская область,36.0,,Обсуждение условий сделки,"Директора на месте не было, по телефону сказал, что всего предостаточно."
1966,48148.0,13.0,,2021-09-07,2021-09-07,2475.0,Воронежская область,36.0,,Акция по продвижению оборудования. Обсуждение с клиентом,"Не удалось встретится с директором, по телефону не отвечает."
1967,48147.0,13.0,,2021-09-07,2021-09-07,2489.0,Воронежская область,36.0,,Обсуждение условий сделки,"Нет на месте ни директора, ни инженера. Общался с директором по телефону, с его слов используют технику Ростсельмаш, зарубежные производители не интересуют. На данный момент потребностей нет."
1968,48146.0,13.0,,2021-09-07,2021-09-07,2491.0,Воронежская область,36.0,,Обсуждение предложения по сеялкам,Общался с председателем. Есть интерес к трактору 210-230 л.с. Привезти КП по Puma 210
1969,48145.0,26.0,,2021-08-30,2021-08-30,1634.0,Пензенская область,58.0,3916.0,Выявление потребности в технике,"Встреча с руководителем, не устраивают сроки поставки нашего трактора."
1970,48144.0,35.0,,2021-08-18,2021-08-18,5195.0,Ленинградская область,47.0,5803.0,Обсуждение предложения по сеялкам,"Тракторы нужны на этот сезон, мы не успеваем поставить."
1971,48143.0,35.0,,2021-08-17,2021-08-17,996.0,Ленинградская область,47.0,5802.0,Потребность в посевном оборудовании. Обсуждение.,Ждем поставки следующего трактора.
1972,48142.0,36.0,,2021-09-06,2021-09-13,,,0.0,,Приобретение трактора 150 л.с. Обсуждение деталей,Завершено.
1973,48141.0,3.0,,2021-09-03,2021-09-03,5157.0,Пензенская область,58.0,5757.0,Обсуждение предложения по сеялкам,"Встреча с Приходько, произведена оплата аванса за трактор. Договорились о поездке для осмотра пропашной 16-ти рядной сеялки Гаспардо."
1974,48140.0,3.0,,2021-09-02,2021-09-02,1403.0,Пензенская область,58.0,5755.0,Обсудить потребность в тракторе,"Встреча с Воловниковым, наше предложение дороже на 8000 евро, к тому же наша сеялка менее распространена, получить отзывы о ее работе не где, поэтому  рассматривать ее не хочет."
1975,48139.0,3.0,,2021-09-02,2021-09-02,1382.0,Пензенская область,58.0,5756.0,Акция по продвижению оборудования. Обсуждение с клиентом,"Встреча с Козаренко, наше предложение по стоимости одинаковое с Хоршом, но таких сеялок  в области нет, а у конкурентов достаточно много (отзывы положительные), поэтому скорее всего нашу рассматривать не будет."
1976,48138.0,3.0,,2021-09-02,2021-09-02,1384.0,Пензенская область,58.0,5403.0,Встреча по трактору,"Встреча с Юрьевой, собственник склоняется к Тукано 580, т.к. данные машины имеют широкое распространение, отзывы положительные, плюс адекватная стоимость и возможность приобретения через РАЛ."
1977,48137.0,3.0,,2021-09-02,2021-09-02,1406.0,Пензенская область,58.0,5475.0,Встреча по трактору,"Встреча с Шмельковым, пришел к решению приобретать 16-ти рядные сеялки, окончательный выбор еще не сделал. Про нашу сеялку слышал только отрицательные отзывы, а агрегаты конкурентов довольно широко представлены и отзывы о них хорошие."
1978,48136.0,3.0,,2021-09-01,2021-09-01,1617.0,Пензенская область,58.0,5806.0,Обсудить потребность в тракторе,"Встреча с Захаровым, выявлена потребность в тракторе 340л.с., проведена презентация М340, сделано коммерческое предложение. Парк тракторов состоит из тракторов Клаас, поэтому склоняется к Клаас Аксион 940. Пока в преимуществах нашей машины убедить не удается."
1979,48135.0,14.0,,2021-09-06,2021-09-13,,,0.0,,Обсуждение предложения по сеялкам,Составили план работы на неделю
1980,48134.0,13.0,,2021-09-06,2021-09-07,,,0.0,,Встреча по трактору,Провели в офисе рабочее совещание
1981,48133.0,13.0,,2021-09-03,2021-09-06,2464.0,Воронежская область,36.0,,Акция по продвижению оборудования. Обсуждение с клиентом,"Сеялки закупил амазон, остальное по технике всё отечественного производителя, с иностранными работать не намерен."
1982,48132.0,13.0,,2021-09-03,2021-09-06,3755.0,Воронежская область,36.0,,Выяснить потребность в технике,"Вся техника у него есть, ничего на данный момент не интересует."
1983,48131.0,13.0,,2021-09-03,2021-09-06,2467.0,Воронежская область,36.0,,Акция по продвижению оборудования. Обсуждение с клиентом,"Встреча состоялась. Интересует обмен свеклоуборочного комбайна, либо помощь в его продаже."
1984,48130.0,13.0,,2021-09-03,2021-09-06,2462.0,Воронежская область,36.0,,Планирование демопоказа Трактор и посевной комплекс,"Встречался в офисе. Возможно будет интерес к сеялке, но только отечественного производства."
1985,48129.0,13.0,,2021-09-03,2021-09-06,4108.0,Воронежская область,36.0,,Почвообработка. Переговоры с генеральным и главным инженером,Сеялка амазон 6. Нужен трактор 240 л.с. Case и New Holland слишком дорого.
1986,48128.0,13.0,,2021-09-03,2021-09-06,2466.0,Воронежская область,36.0,,Приобретение трактора 150 л.с. Обсуждение деталей,"Денег нету, плохой урожай. Работают с тем, что имеется."
1987,48127.0,13.0,,2021-09-03,2021-09-06,2468.0,Воронежская область,36.0,,Выяснить потребность в технике,"Директор сказал, что в этом году ничего не планирует, всё есть необходимое."
1988,48126.0,13.0,,2021-09-03,2021-09-06,2472.0,Воронежская область,36.0,,Планирование демопоказа Трактор и посевной комплекс,"По технике всё купил, ничего не требуется, всего достаточно."
1989,48125.0,3.0,,2021-09-01,2021-09-01,1524.0,Пензенская область,58.0,5805.0,Обсуждение условий сделки,"Встреча с Буткиным, выявлена потребность в гусеничном тракторе 550л.с., проведена презентация CASE QT540, сделано коммерческое предложение. По техническим характеристикам все устраивает, будет сравнивать по стоимости с машинами конкурентов. Договорились встретится через неделю для продолжения диалога."
1990,48124.0,37.0,,2021-08-09,2021-08-17,5161.0,Рязанская область,62.0,5615.0,Почвообработка. Переговоры с генеральным и главным инженером,Встреча с клиентов по приобретения трактора. Клиенту был рассчитан лизинг. И клиент подал заявку в Россельхоз и сбербанк банк. Ждем ответа по кредиту. Клиент хочет кредит на 7 лет.
1991,48123.0,3.0,,2021-09-01,2021-09-01,2758.0,Пензенская область,58.0,5742.0,Обсуждение условий сделки,"Встреча с Макеевым, трактор поставлен в хозяйство, проверена комплектность."
1992,48122.0,3.0,,2021-09-01,2021-08-31,1474.0,Пензенская область,58.0,5305.0,Потребность в посевном оборудовании. Обсуждение.,"Встреча с Кузьминым, возобновил интерес по опрыскивателю, повторно проведена презентация моделей наших машин. Более всего для его хозяйства подходит З330. Запросил на него предложение с системой AimCommandFlex."
1993,48121.0,3.0,,2021-08-31,2021-08-31,1430.0,Пензенская область,58.0,,Почвообработка. Переговоры с генеральным и главным инженером,"Встреча с Василием, техникой на свои объемы обеспечен, расширения площадей не планировал, поэтому приобретений не планировал."
1994,48120.0,3.0,,2021-08-31,2021-08-31,1418.0,Пензенская область,58.0,,Выявление потребности в технике,"Встреча с Толстенковым, еще не занимался реализацией продукции, поэтому не может сказать на что будет способен. Урожай хуже, чем в прошлом году, поэтому скореее всего грандиозных приобретений не будет."
1995,48119.0,3.0,,2021-08-31,2021-08-31,3105.0,Пензенская область,58.0,,Выяснить потребность в технике,"Встреча с Каменевым, пока планированием приобретений не занимались, скорее всего предметно можно будет можно разговаривать после реализации продукции, будет понимание по возможностям."
1996,48118.0,3.0,,2021-08-31,2021-08-31,5004.0,Пензенская область,58.0,5312.0,Почвообработка. Переговоры с генеральным и главным инженером,"Встреча с Бороменским, еще раз разобрали преимущества нашей сеялки, Договорились после завершения сева проехать посмотреть в живую."
1997,48117.0,13.0,,2021-09-02,2021-09-06,3253.0,Воронежская область,36.0,,Планирование демопоказа Трактор и посевной комплекс,"Приехал в офис. На месте директора не было, на звонки не отвечал. Главного инженера тоже не было на месте."
1998,48116.0,13.0,,2021-09-02,2021-09-06,3226.0,Воронежская область,36.0,,Обсуждение условий сделки,"Общался с Сергей Николаевичем, зам. директора. Вся техника отечественная, импортная для них слишком дорого. Последнее приобретение кировец."
1999,48115.0,13.0,,2021-09-02,2021-09-06,2297.0,Воронежская область,36.0,,Приобретение трактора 150 л.с. Обсуждение деталей,"Звонил директору сказал что, вся необходимая техника Jonh Deere,за неё ещё 2 года кредит выплачивать."
2000,48114.0,13.0,,2021-09-02,2021-09-06,3255.0,Воронежская область,36.0,,Обсуждение условий сделки,"Встретиться с директором не удалось. По телефону сказал, что ни на данный момент, ни на перспективу на следующий год интереса к технике нет"
2001,48113.0,1.0,,2021-08-25,2021-08-25,3836.0,Рязанская область,62.0,4314.0,Планирование демопоказа Трактор и посевной комплекс,"Поговорил с директором но в данное время он рассматривает покупку и торум 785 поэтому пока не определился точно ,что будет брать."
2002,48112.0,13.0,,2021-09-02,2021-09-06,3235.0,Воронежская область,36.0,,Почвообработка. Переговоры с генеральным и главным инженером,"Звонил директору, встречаться отказался. Сказал ничего не требуется."
2003,48111.0,1.0,,2021-08-26,2021-08-26,3893.0,Рязанская область,62.0,,Выявление потребности в технике,Документы подписаны.
2004,48108.0,1.0,,2021-08-26,2021-08-26,3876.0,Рязанская область,62.0,3484.0,Обсуждение условий сделки,Документы подписаны.
2005,48107.0,1.0,,2021-08-26,2021-08-26,4058.0,Рязанская область,62.0,3711.0,Почвообработка. Переговоры с генеральным и главным инженером,"Встретился с директором который сказал ,что в данное время есть потребность в универсальном  культиваторе но он ему нужен к осеннему севу!"
2006,48106.0,1.0,,2021-08-25,2021-08-25,3803.0,Рязанская область,62.0,4710.0,Потребность в посевном оборудовании. Обсуждение.,Документы подписаны.
2007,48105.0,1.0,,2021-08-24,2021-08-24,3631.0,Рязанская область,62.0,2919.0,Обсудить потребность в тракторе,"Поговорил с директором который пояснил ,что купил сеялку ДД за 14 млн и она его  устраивает."
2008,48104.0,13.0,,2021-09-02,2021-09-06,2267.0,Воронежская область,36.0,,Приобретение трактора 150 л.с. Обсуждение деталей,"Разговаривал с директором по телефону. Встретиться не удалось, нет времени. Пока планов на новую технику нет."
2009,48103.0,1.0,,2021-08-24,2021-08-24,3963.0,Рязанская область,62.0,3877.0,Потребность в посевном оборудовании. Обсуждение.,"Встретился с Александром который пояснил ,что на новый трактор у них пока денег нет ,а вот б/у Кейс 310 они готовы рассмотреть предложение."
2010,48101.0,1.0,,2021-08-24,2021-08-24,1988.0,Рязанская область,62.0,2925.0,Акция по продвижению оборудования. Обсуждение с клиентом,"Встретился с директором с которым поговорил о покупке сеялки но директор сказал ,что пока воздержится от покупки так как в данное время рассматривает покупку зерноуборочного комбайна по предзаказу .Мною был продолжен СХ 8.80 предложение понравилось но он попросил забрать его зерноуборочный комбайн Акрос 580 2012 г за 5 000 000 рублей."
2011,48100.0,32.0,,2021-09-03,2021-09-09,2899.0,Воронежская область,36.0,5523.0,Выяснить потребность в технике,"Проведена встреча с руководителем хозяйства, Разгрузили жатку (одну из двух новых) и одну подменную. Планируем сборку и запуск."
2012,48099.0,32.0,,2021-09-03,2021-09-09,4774.0,Воронежская область,36.0,5522.0,Почвообработка. Переговоры с генеральным и главным инженером,"Проведена встреча с руководителем хозяйства, разгрузили КДЛ - 4. Планируем демо машина на среду (08.09.)."
2013,48098.0,32.0,,2021-09-02,2021-09-09,4774.0,Воронежская область,36.0,3398.0,Обсуждение предложения по сеялкам,"Проведена встреча с руководителем хозяйства, разгрузили трактор, обнаружилась утечка масла на гидравлическом распределителе. Оперативно  отреагировали заменив секцию. У клиента негатива нет."
2014,48097.0,1.0,,2021-08-19,2021-08-19,4058.0,Рязанская область,62.0,3711.0,Выявление потребности в технике,"Встретились с директором который пояснил ,что бюджет на покупки они формируют в сентябре, поэтому и покупки будут подробнее рассматривать в это время,"
2015,48096.0,1.0,,2021-08-19,2021-08-19,3890.0,Рязанская область,62.0,3941.0,Обсудить потребность в тракторе,"Поговорили с директором о покупке техники и он пояснил ,что планирует покупку 4 комбайнов ТС 5.90 толь приусловии если мы возьмем  в трей дын его ТС 56  по хорошей цене."
2016,48095.0,1.0,,2021-08-30,2021-08-30,3801.0,Рязанская область,62.0,4043.0,Выявление потребности в технике,Поговорил с директором который попросил КП на зерноуборочные комбайны НХ CR 10.90.
2017,48094.0,1.0,,2021-08-31,2021-08-31,,,0.0,,Потребность в посевном оборудовании. Обсуждение.,Обучение пройдено.
2018,48093.0,1.0,,2021-08-18,2021-08-18,4922.0,Рязанская область,62.0,5801.0,Обсуждение условий сделки,"Встретился с директором который пояснил ,что в планах у него есть покупка самоходного опрыскивателя .Мною был предложен Case Patriot 4430 сказал ,что будет рассматривать его при покупке."
2019,48092.0,1.0,,2021-08-18,2021-08-18,3850.0,Рязанская область,62.0,,Почвообработка. Переговоры с генеральным и главным инженером,"Поговорил с директором который пояснил, что они решили ничего не покупать в этом году."
2020,48091.0,1.0,,2021-08-18,2021-08-18,3840.0,Рязанская область,62.0,,Потребность в посевном оборудовании. Обсуждение.,"Поговорил с директором который пояснил ,что покупать в этом году ничего не будут так как собрали маленький урожай которого только и хватит расплатится с долгами."
2021,48090.0,1.0,,2021-08-18,2021-08-18,3841.0,Рязанская область,62.0,,Акция по продвижению оборудования. Обсуждение с клиентом,"Поговорил с Вячеславом который пояснил ,что в этом году они обеспечены техникой ,а на следующий год они пока ничего не планировали."
2022,48089.0,1.0,,2021-08-18,2021-08-18,3848.0,Рязанская область,62.0,,Почвообработка. Переговоры с генеральным и главным инженером,"Встретился с директором который пояснил ,что год для них сложился не благоприятный так урожайность 20 ц/га поэтому о каких либо покупках они не думают."
2023,48088.0,1.0,,2021-08-17,2021-08-17,3820.0,Рязанская область,62.0,5681.0,Приобретение трактора 150 л.с. Обсуждение деталей,"Встретился с Сергеем который пояснил ,что ему нужно еще переговорить с отцом  о покупке ."
2024,48087.0,1.0,,2021-08-17,2021-08-17,5194.0,Рязанская область,62.0,5798.0,Выявление потребности в технике,"Сделали директору расчёт лизинг сказал ,что нужно  время проанализировать лизинг Сказал ,что позвонит."
2025,48086.0,1.0,,2021-08-17,2021-08-17,3823.0,Рязанская область,62.0,5148.0,Встреча по трактору,"Встретился с директором который пояснил ,что они с ООО Викторией  будут брать ДД 4040 так как им дали очень хорошую цену и данные машины есть в соседних хозяйствах ,где зарекомендовали себя хорошо .Также не мало важный фактор сыграл хороший сервис у Эко Нивы."
2026,48085.0,1.0,,2021-08-17,2021-08-17,3904.0,Рязанская область,62.0,5088.0,Почвообработка. Переговоры с генеральным и главным инженером,"Поговорили с директором о растворном узле ,сказал что будем разговаривать в сентябре так же у него в планах рассмотреть и трактор 350 л.с"
2027,48084.0,1.0,,2021-08-16,2021-08-17,3823.0,Рязанская область,62.0,5148.0,Почвообработка. Переговоры с генеральным и главным инженером,Созвонились и  договорились с директором встретится 17.08.21.
2028,48083.0,1.0,,2021-08-16,2021-08-17,1892.0,Рязанская область,62.0,3768.0,Выявление потребности в технике,Договорились с инженером о встрече.
2029,48082.0,1.0,,2021-08-16,2021-08-17,3876.0,Рязанская область,62.0,3484.0,Выявление потребности в технике,Поговорил с директором который обещал заплатить на этой неделе.
2030,48081.0,1.0,,2021-08-16,2021-08-17,3803.0,Рязанская область,62.0,4710.0,Выявление потребности в технике,Директор обещал оплатить ЕТ на этой неделе.
2031,48080.0,1.0,,2021-08-16,2021-08-17,3838.0,Рязанская область,62.0,5057.0,Акция по продвижению оборудования. Обсуждение с клиентом,"Поговорил с сыном директора который занимается покупкой техники и он пояснил ,что ему предлагают сейчас привести Хорш Тайгер  в рассрочку на год ,он сказал ,что если мы на таких же условиях привезём ЕТ 875 то он его возьмёт."
2032,48079.0,1.0,,2021-08-16,2021-08-17,1988.0,Рязанская область,62.0,3876.0,Выяснить потребность в технике,"Созвонился с директором который пояснил ,что будет покупать самоходный опрыскиватель ДД так как ему дали хорошую цену на него"
2033,48078.0,1.0,,2021-08-12,2021-08-17,3872.0,Рязанская область,62.0,4313.0,Акция по продвижению оборудования. Обсуждение с клиентом,Совместно с Ольховским Н  провести настройки зерноуборочных комбайнов НХ СХ 8.80.
2034,48077.0,1.0,,2021-08-10,2021-08-17,3897.0,Рязанская область,62.0,5800.0,Обсуждение условий сделки,"Встретился с директором который пояснил ,что будет рассматривать покупку только после уборки и продажи продукции."
2035,48075.0,1.0,,2021-08-09,2021-08-17,3897.0,Рязанская область,62.0,5800.0,Обсуждение условий сделки,Поговорить с директором не удалось так как болеет Ковидом.
2036,48074.0,1.0,,2021-08-09,2021-08-17,3903.0,Рязанская область,62.0,5799.0,Планирование демопоказа Трактор и посевной комплекс,Поговорить с директором не удалось так как сочно уехал в Тамбовскую область.
2037,48073.0,1.0,,2021-08-09,2021-08-17,3899.0,Рязанская область,62.0,5520.0,Приобретение трактора 150 л.с. Обсуждение деталей,"Директор сказал ,что покупку будет рассматривать  в конце сентября ."
2038,48072.0,1.0,,2021-08-04,2021-08-17,5194.0,Рязанская область,62.0,5798.0,Приобретение трактора 150 л.с. Обсуждение деталей,Директор попросил расчёт лизинга на трактор НХ 7060.
2039,48071.0,10.0,,2021-09-03,2021-09-03,4797.0,Воронежская область,36.0,,Приобретение трактора 150 л.с. Обсуждение деталей,"В планах приобретение второго комбайна. Устраивает ДДир S760, т.к аналогичный комбайн есть в хозяйстве, полностью устраивает. Рассматривать будет после уборки. Необходима доп. встреча."
2040,48070.0,10.0,,2021-09-03,2021-09-03,2910.0,Воронежская область,36.0,5315.0,Планирование демопоказа Трактор и посевной комплекс,"Переговоры с  инженером, т.к директор в отпуске. Старый кормораздатчик ""Хозяин"" хотят заменить на новый. Основной критерий это габариты, т.к основной коровник построен с нарушением размеров ворот и этот заезжает впритирку, поэтому необходимы габариты меньше, особенно ширина. Наши параметры подходят но также впритрику. Буду встречаться с директором после отпуска."
